filename_jpg,shard,fetched_bytes,extra_requests,overread_bytes,crc_ok,decode_ok,local_crc_matches
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/1b8e96451cef5647.jpg,0,234392,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/d74105b5ac6a51c4.jpg,0,237145,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/8b82e338c20555ea.jpg,0,234349,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/91436fe09c965cef.jpg,0,232448,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/3b35f915f10b5ef7.jpg,0,227945,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/45fe0af9e87e512e.jpg,0,231255,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/fbda6633d42756c5.jpg,0,237013,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/37f61f63a4365694.jpg,0,233942,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/f8d8b262b7fd506f.jpg,0,233858,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/3e05c8d1b96157a8.jpg,0,230575,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/e0e95d61a2105976.jpg,0,234239,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/bd56a5cd25895210.jpg,0,233868,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/6d76a232e8e25b40.jpg,0,228684,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/f4f9470ed78f569c.jpg,0,229427,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/6f42502d919b59d7.jpg,0,234962,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/d169d74823ca5c6e.jpg,0,231709,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/a1d04ca50bb25c27.jpg,0,234290,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/bb861f617aa250d5.jpg,0,224015,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/4456ac0a26d4536a.jpg,0,231511,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/db67620982e8565a.jpg,0,232741,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/f35069a3e9df504f.jpg,0,237379,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/2cd9033761125cd5.jpg,0,233998,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/5911f4f5092b54ba.jpg,0,236336,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/74f549e3687e51c9.jpg,0,234007,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/5d6c47e16aa956e3.jpg,0,231427,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/5df5c17ccdb05fbb.jpg,0,234111,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/2a80a760952e5a40.jpg,0,232676,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/38c5659547015bae.jpg,0,233721,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/c48fd3088da85ae3.jpg,0,231419,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/ded50cee6a89595a.jpg,0,235146,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/23b103c67fec5c9f.jpg,0,225132,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/f050fb9ea9585b76.jpg,0,224846,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/57d611d866d45cc4.jpg,0,229530,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/9203bfe98bd2585d.jpg,0,231907,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/af025be8c8d259b6.jpg,0,224605,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/eb675d6bb1a35dc8.jpg,0,233785,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/d723951838f45c78.jpg,0,232852,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/a7b6fc5ad89d5f2d.jpg,0,237858,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/c1df7f503c225a0e.jpg,0,233576,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/c655daed32b1509c.jpg,0,231496,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/a208c282740f5aed.jpg,0,231606,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/d6a7ba9ce6fd5491.jpg,0,233853,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/fe9c766c1a6553b0.jpg,0,233984,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/97d23cd1064a582f.jpg,0,232495,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/e1b6cb706f925688.jpg,0,233338,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/b25d0f0bd48459b9.jpg,0,226742,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/0e2a65c7d2f05883.jpg,0,232533,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/33af1f1c39735e6c.jpg,0,232497,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/9baf33b674be50b1.jpg,0,232196,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/e4d7c101726e536c.jpg,0,230453,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/a031b020acb75589.jpg,0,232550,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/3669b0ad0bcf5153.jpg,0,232858,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/69f04abc67495073.jpg,0,234327,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/29e8f292b6315614.jpg,0,232603,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/4257aa6ce1075ae3.jpg,0,234340,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/3495857921f85a19.jpg,0,227847,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/62d21992be385d27.jpg,0,232551,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/a49709297c8e5f5c.jpg,0,228742,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/89ab855b2ab95dc7.jpg,0,233678,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/92a1781ba4b25498.jpg,0,234062,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/18a41bc1f7d45fcc.jpg,0,237407,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/a41b293a8da05df7.jpg,0,234189,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/0eac3bcdd34e5467.jpg,0,232567,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/abe5b0c225c95226.jpg,0,236870,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/35de577f4ebc5f0a.jpg,0,237720,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/debf6ff6de1356ae.jpg,0,231447,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/1d16f6a4a8ac563d.jpg,0,231221,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/02851cb103775578.jpg,0,234511,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/f345e5378c8151d2.jpg,0,230642,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/66c57201720655eb.jpg,0,234360,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/55c18555d97b57e7.jpg,0,235380,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/beb91ff437b15604.jpg,0,232419,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/739074a69c685338.jpg,0,234092,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/e466ea873d9453cc.jpg,0,231390,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/b37837eaff7953b4.jpg,0,233609,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/048de1ad8b3d59ed.jpg,0,221849,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/2fda32bf53ed5059.jpg,0,234867,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/df88b0fea9dd51b8.jpg,0,232758,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/ac9903d81a485b4a.jpg,0,232039,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/6c6c424e59435b0f.jpg,0,231318,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/9768198891e25d60.jpg,0,231388,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/f9cf3efc87035b0d.jpg,0,231935,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/0e9bf53053aa5234.jpg,0,232240,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/aba3316e8ed45afc.jpg,0,233878,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/03d751d86df658d6.jpg,0,234148,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/3cf0d0c560095aa9.jpg,0,233314,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/89f720aa8d1c54dd.jpg,0,237406,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/9a808e8503a155d8.jpg,0,233833,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/10dcd63d8f235d6c.jpg,0,231627,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/73c62432bcff5647.jpg,0,231533,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/831383703c0f556d.jpg,0,231605,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/9cbd0e9242985319.jpg,0,237398,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/ffe5a229749b5f6a.jpg,0,233141,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/b611ec6d88585ebc.jpg,0,233798,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/f3a2134a141750d0.jpg,0,229616,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/cdc0cc442a6e54e8.jpg,0,229262,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/c0589842cadb50b1.jpg,0,236225,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/6ba25ef210d25ecf.jpg,0,231466,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/f4f4425606c05ef7.jpg,0,232667,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/d3d1d4a9768a5486.jpg,0,236039,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/5efc2d6d84275f25.jpg,0,232683,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/4ac43f7e2557559f.jpg,0,231028,1,0,True,True,True
2021.05.12.23.36.44_veh-35_00152_00504/CAM_F0/f929f536592059d7.jpg,0,203896,0,8,True,True,True
2021.05.12.23.36.44_veh-35_00152_00504/CAM_F0/c1f03a0862365b06.jpg,0,237342,0,8,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/2b49d7f0a56e583a.jpg,0,233782,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/ecc9e84344d75a74.jpg,0,224326,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/aaed7bd415cf57d4.jpg,0,235240,1,0,True,True,True
2021.05.12.22.28.35_veh-35_00620_01164/CAM_F0/1348ae6371da509c.jpg,0,231084,1,0,True,True,True
2021.05.12.23.36.44_veh-35_00152_00504/CAM_F0/8b1e444cdca151b0.jpg,0,211927,0,8,True,True,True
2021.05.12.23.36.44_veh-35_00152_00504/CAM_F0/36f2d02c39e45a48.jpg,0,224022,0,8,True,True,True
2021.05.12.23.36.44_veh-35_00152_00504/CAM_F0/b623664a70ef5002.jpg,0,207305,0,8,True,True,True
2021.05.12.23.36.44_veh-35_00152_00504/CAM_F0/0c4edd7f1f3f5531.jpg,0,233854,0,8,True,True,True
